-0.044563994 -0.044563994 -0.044563994 -0.044563994 1.0
-0.04363321 -0.04363321 -0.04363321 -0.04363321 0.0
-0.038803846 -0.038803846 -0.038803846 -0.038803846 0.0
-0.037880536 -0.037880536 -0.037880536 -0.037880536 0.0
-0.04086156 -0.04086156 -0.04086156 -0.04086156 1.0
-0.047746837 -0.047746837 -0.047746837 -0.047746837 1.0
-0.050733093 -0.050733093 -0.050733093 -0.050733093 1.0
-0.049823795 -0.049823795 -0.049823795 -0.049823795 0.0
-0.04502071 -0.04502071 -0.04502071 -0.04502071 0.0
-0.044128194 -0.044128194 -0.044128194 -0.044128194 1.0
-0.047144778 -0.047144778 -0.047144778 -0.047144778 0.0
-0.04626598 -0.04626598 -0.04626598 -0.04626598 1.0
-0.04929813 -0.04929813 -0.04929813 -0.04929813 1.0
-0.048437037 -0.048437037 -0.048437037 -0.048437037 0.0
-0.043684844 -0.043684844 -0.043684844 -0.043684844 1.0
-0.042845856 -0.042845856 -0.042845856 -0.042845856 1.0
-0.03811473 -0.03811473 -0.03811473 -0.03811473 0.0
-0.02949193 -0.02949193 -0.02949193 -0.02949193 1.0
-0.024780393 -0.024780393 -0.024780393 -0.024780393 1.0
-0.016173055 -0.016173055 -0.016173055 -0.016173055 0.0
-0.0036687811 -0.0036687811 -0.0036687811 -0.0036687811 0.0
0.004930379 0.004930379 0.004930379 0.004930379 1.0
0.0096285865 0.0096285865 0.0096285865 0.0096285865 0.0
0.01823328 0.01823328 0.01823328 0.01823328 0.0
0.02294061 0.02294061 0.02294061 0.02294061 0.0
0.023753395 0.023753395 0.023753395 0.023753395 0.0
0.020672705 0.020672705 0.020672705 0.020672705 1.0
0.013697801 0.013697801 0.013697801 0.013697801 1.0
0.010630871 0.010630871 0.010630871 0.010630871 1.0
0.011468309 0.011468309 0.011468309 0.011468309 0.0
0.016207984 0.016207984 0.016207984 0.016207984 0.0
0.017044552 0.017044552 0.017044552 0.017044552 1.0
0.013979219 0.013979219 0.013979219 0.013979219 0.0
0.014816384 0.014816384 0.014816384 0.014816384 1.0
0.011749036 0.011749036 0.011749036 0.011749036 1.0
0.012581566 0.012581566 0.012581566 0.012581566 1.0
0.017311735 0.017311735 0.017311735 0.017311735 0.0
0.025939034 0.025939034 0.025939034 0.025939034 0.0
0.03065994 0.03065994 0.03065994 0.03065994 1.0
0.031477127 0.031477127 0.031477127 0.031477127 1.0
0.036196556 0.036196556 0.036196556 0.036196556 0.0
0.04481763 0.04481763 0.04481763 0.04481763 0.0
0.04953654 0.04953654 0.04953654 0.04953654 0.0
0.05035607 0.05035607 0.05035607 0.05035607 0.0
0.047277335 0.047277335 0.047277335 0.047277335 1.0
0.040299695 0.040299695 0.040299695 0.040299695 0.0
0.03722574 0.03722574 0.03722574 0.03722574 1.0
0.030246792 0.030246792 0.030246792 0.030246792 1.0
0.027165553 0.027165553 0.027165553 0.027165553 1.0
0.027977878 0.027977878 0.027977878 0.027977878 1.0
0.032681286 0.032681286 0.032681286 0.032681286 1.0
0.041275118 0.041275118 0.041275118 0.041275118 0.0
0.053760543 0.053760543 0.053760543 0.053760543 0.0
0.06233602 0.06233602 0.06233602 0.06233602 0.0
0.06700533 0.06700533 0.06700533 0.06700533 1.0
0.06777084 0.06777084 0.06777084 0.06777084 0.0
0.07243818 0.07243818 0.07243818 0.07243818 1.0
0.07320156 0.07320156 0.07320156 0.07320156 0.0
0.07786661 0.07786661 0.07786661 0.07786661 1.0
0.0786275 0.0786275 0.0786275 0.0786275 1.0
0.08328985 0.08328985 0.08328985 0.08328985 1.0
0.09185269 0.09185269 0.09185269 0.09185269 0.0
0.104316756 0.104316756 0.104316756 0.104316756 0.0
0.112879515 0.112879515 0.112879515 0.112879515 0.0
0.11754509 0.11754509 0.11754509 0.11754509 1.0
0.11831602 0.11831602 0.11831602 0.11831602 1.0
0.12299747 0.12299747 0.12299747 0.12299747 0.0
